,page url,nama-responden,date-review,title,text,date-stay,rev
730,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1200-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,sarahtomalin,sarahtomalin wrote a review Jun 2010,"Excellent place to stay, treat like royalty","We stayed here for 2 night in April en route from Lovina to Jimbaran. To be honest, I'd booked it for the kids (well, the older two, aged 5 + 3; the baby was oblivious...) and was fully prepared for it to be a bit gimmicky BUT we were very pleasantly surprised! The room was not enormous but comfortably big enough for all 5 of us (double + single + mini extra bed made up when we arrived - as my daughter said it looked like it was waiting for the three bears! + great baby cot, with hanging toys, provided too). Nice fruit basket in room. The park area was very open and the elephants seemed to have plenty of space, and shaded areas. Predictably enough the kids loved their elephant rides (one down to dinner at night, one day 'safari' and one night 'safari'.... plus one extra ride; …",Date of stay: May 2010,Negative
731,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or580-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,klj_289,klj_289 wrote a review Sep 2015,Night safari!,"we stayed here for 3 nights as part of our 25th wedding anniversary celebrations and were not disappointed. We had a garden view room which basically overlooked the park view lodges but this room enabled us to have the elephant taxi ride every evening which was a complete joy to see an elephant ambling round the corner to collect you for dinner! we enjoyed talking to the mahouts each day and hearing about their lives and experiences with the elephants. we found the rooms quite noisy as sound travelled very easily between rooms as did any outside noise. Breakfast was buffet style on the terrace overlooking the park, there was a good variety for all tastes. we really enjoyed getting up early to wash and swim with the elephants and this was the highlight of our stay. meals on; …",Date of stay: February 2015,Positive
732,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1090-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,MarkHolmes,MarkHolmes wrote a review Mar 2012,A GREAT EXPERIENCE,"We stayed here for 3 nights in April 2011 as part of our honeymoon. What a cool experience and stories we'll tell for years to come, about how elephants took us to dinner! The staff was exceptional (as everywhere in Bali!), just amazing customer service. Rose petals on the bed and in the shower of the bathroom, luxurious accomodations. The elephants are endearing, we loved the night and day safaris. Great restaurant on location. And the staff even gave us a painting by an elephant (paintbrush in the trunk) for our honeymoon! Great spa on site, looking over the elephants. My only complaint is that it is far from anything else, so when you are there, there is only the lodge to check out. I think 1-2 nights would have been sufficient... the third night was still lovely but we were; …",Date of stay: March 2012,Positive
733,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or720-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,Leslie P,Leslie P wrote a review Nov 2014,Technical difficulties,"We stayed here for one night and really enjoyed the experience. We rode elephants to dinner, around the park, fed them, bathed them, and went in the pond with them Its a wonderful opportunity to get up close to these magnificent creatures. The rooms are big and clean, the food is fine, and everyone working here is very friendly. It is more expensive than many Bali hotels but totally worth it because of the elephants. I highly recommend a one night stay for animal lovers in Bali.",Date of stay: November 2014,Positive
734,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or10-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"We stayed here for two nights during a two and a half month travelling trip as a treat over Valentines Day and it certainly did not disappoint. We came early so we could spend the whole day in the park before check in, we got a cold towel and welcome drink on arrival along with an itinerary for our few days there along with free food bundles to give the elephants (two for each day) and vouchers for our washes, dinner and breakfast. Check in was quick and easy and they took our bags so we could enjoy the park whilst we waited for our room. The park itself is wonderful, there’s a museum and information centre about the elephants and the park which we found really interesting and which answered many of our questions about how the park started and how they look after the elephants.; …", ,Positive
735,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or140-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,Chelsiex,Chelsiex wrote a review Nov 2018,Amazing!!,"we stayed here on a room only, its a great place loved every minute of our stay, got to hear about how the park was started by Nigel Mason and family, met the elephants and just wondered around, the staff are amasing always very helpful but the main attraction has to be the elephants.",Date of stay: October 2018,Positive
736,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or535-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"We stayed here on our honey moon for 1 night, the place was amazing, rooms were very good and clean, and the views really nice.. The review is as of August 2014, I just can't choose dates before that March 2015 The Elephants were amazing and they were well looked after! The shows throughout the day was nice and very fun to watch, my wife got a Elephant to paint on a T-shirt and it was amazing art lool! You can bathe with the elephants in the morning too, which we did it was a nice experience but the water isn't THAT clean lool I mean you can imagine!!... The food however wasn't that great but not too bad either, all in all a very good experience and would recommend to anyone!", ,Positive
737,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or515-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"We stayed in kuta and traveled super far to this elephant park. The car ride was long, however once we got here, it was well worth it. It was like something I've never seen before and my husband and I had a blast having our first experience on an elephant together. At the end of our elephant ride, we also got to feed the elephants and take some pictures. Overall I would definitely recommend this place and I believe they have a place for lunch as well, very fun and definitely recommend it!", ,Positive
738,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or120-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"We stayed in the park for a half day, and really enjoyed it. Elephants seems happy to be here. People can touch the mammals and make cool pictures with them. We came by taxi and only bought the original entrance ticket (without lunch, ride and bathing), and I guess it’s the best option, otherwise its pricey (transfer is way more expensive than go by Grab/Uber). Anyways we highly recommend it, this place is a little paradise🙂", ,Negative
739,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or695-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,Hazel C,Hazel C wrote a review Jan 2015,A must to Visit,"We stayed in two hotels on our trip to Bali. Elephant Safari Park Lodge (ESPL) and Alila Mangis. The cost of our accommodation at Elephant Safari Park was slightly more per night but the overall experience was significantly inferior in all aspects, from the standard of the rooms to service and food. ESPL is a solid theme park hotel that children would enjoy. It is cheerful, if not cheap. Our main complaint was that the marketing material, website and press coverage was very misleading in portraying the hotel as a luxury lodge, which it is not. For example, the hotel brochure features pictures of couples in evening-wear dining by candlelight. In fact people should be aware that the hotel grounds also welcome hundreds of visitors day to see the frequent elephant talent shows and; …",Date of stay: January 2015,Negative
