,Page url,nama-responden,date-review,title,date-stay,text,rev
342,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2405-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,altheriddler,altheriddler wrote a review Apr 2016,3 day stay at Padma resort Ubud - sensational,Date of stay: April 2016,"This is the first time we have stayed near Ubud. The Padma resort is approximately 30 minutes drive from Ubud itself thus making it 2 hours from the airport. We had booked to stay for 3 nights then move on to the Padma resort in Legian. I must say the resort is stunning. Set into natural bush and surrounded by rainforest it gives the place a very tranquil feel. As this is a new resort there were not many people staying. We were given room upgrades on arrival (room 217 looks over the pool area with a lovely view of the rainforest) The service from all staff was exceptional. This was partly due to the fact that there were only a handful of guests, but also it is a Padma resort, which are known for their service and attention to detail. One of the great things about this resort is",Positive
343,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2280-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Richard A,Richard A wrote a review Sep 2016,Excellent Padma Resort,Date of stay: June 2016,"This Padma resort is relatively a new hotel and located in Ubud, Bali. We were staying at the middle tower facing the infinity pool, with a breathtaking view. The rooms are big, efficiently layout and comes with very good furnishing and quality workmanship. Beds are very comfortable, their spas are also very good. Restaurant offer good selection and taste of food during breakfast. Their infinity pool is very2 nice, and the water is also heated which makes it very comfortable in a chilled weather of Ubud. The only downside so far is their gym as it is very small and not equipped with proper gym equipment for hotel this size and quality. Their location is also pretty remote but hotel offers free & convenient shuttle service to Ubud central. We'll definitely come back.",Positive
344,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2230-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,,,,,This place can be defined only in one word -Stunning!! Even better than Padma Legian (which is good too). We stayed at Padma resort Ubud for 5 nights. It's approx 35mins away from Ubud's craziness. We love peace and quiet. The valley view is just breathtaking. Kids club is entertaining. More toys and books will be a welcome addition. Kids club staff are gentle and beautiful. My daughter had a great time doing daily activities. She kept wanting to go back even after we had checked out. We got a room with a valley view and the infinity pool view. We took club premier room which came with club access. Breakfast was included. Fantastic spread. Mixed varieties for all kinds of tastes. Hot fresh food section was amazing. Staff were friendly and very helpful. Always with a,Positive
345,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2250-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Roger C,Roger C wrote a review Oct 2016,Excellent Bali location,Date of stay: October 2016,This place has it all. It may be a bit removed from all the hustle and bustle of Seminyak etc but the service is beyond reproach. Nothing is to hard for them. Views and amenities are perfect. Wife has a gluten intolerance and vegetarian so when we had our meals they had prepared a special menu just for us plus they remembered the next day and asked how they could help again. What more could you ask for. Will come back.,Negative
346,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2350-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,,,,,"This place is AMAZING, The service is truly amazing, relaxing place to be. We stay for 3 nights and we will come back again for sure. Pak Reza is very attentive person and Ferdy welcomes us very well. The hotel is very nice and clean, the jogging track is good and Yoga everyday. Foods abudants for everyone to eat.",Positive
347,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2095-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Charlene X,Charlene X wrote a review Feb 2017,The best place in Bali,Date of stay: February 2017,"This place is incredible. The staff are to be commended for there efforts. The hotel is immaculate. Come here for a memorable and wonderful holiday. You will be impressed by the pool, the buffet breakfast, the yoga, the walks through the rain forest and of course the breathtaking view by sunset. Alone or as a couple this place would be sure to take your breathe away. Receiving a personal thank you from your butler also gives it a nice warm touch. Will sure be back when I come to Bali again. Thank you Padma for such a wonderful stay.",Positive
348,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2210-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Kat B,Kat B wrote a review Nov 2016,Amazing! Perfect!,Date of stay: November 2016,"This place was nothing short of INCREDIBLE!! First time staying in Bali and we were SO impressed! We only stayed 3 nights then headed into Nusa Dua (Nusa Dua accomodation was very disappointing by comparison) The most beautiful staff! Would ALWAYS be greeting you with a smile whenever they saw you. GREAT room!! So spacious, clean and luxurious!! We felt like QUEENS and would say everyone needs to add this one to there bucket list!! Location was BREATH TAKING!! Can't wait to go back!!!!",Positive
349,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2025-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Bigbabyjezus,Bigbabyjezus wrote a review Apr 2017,Stunning,Date of stay: April 2017,"This place was top notch... Never stayed at a nicer place. Staff was amazing, views are spectacular. Right in the middle of the jungle with sn infiniti pool overlooking everything. I can't believe how beautiful this place is. I will be back.",Positive
350,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2020-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,GlobeTrotting706518,GlobeTrotting706518 wrote a review Apr 2017,Amazing stay,Date of stay: April 2017,"This place was way beyond my expectations. Everything about it was fantastic. Amazing views, great food, friendly helpful staff. It felt like I was in another world. The hotel has alot of facilities, and an infinity pool that overlooks the valley.",Positive
351,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2320-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,jessiekate84,jessiekate84 wrote a review Aug 2016,Amazing resort!!!! Highly recommend!!!,Date of stay: August 2016,"This resort actually blew us away. After staying at many resorts through Bali this would be right up there at the top of my list. Best staff we have ever had and nothing was too much trouble. I think the staff were actually what made our experience so memorable and we can't wait to return next year. Rooms were spacious, clean and new with a beautiful balcony overlooking the incredible infinity pools which are heated. The 1.5km walking track though surrounding forest was a great way to start the day and the gym was well equipped. The spa was stunning and massages were beautiful!!! I seriously cannot recommend this resort highly enough and if you are after somewhere to stay which is relaxing with beautiful views of surrounding forest this is definitely the place for you!",Positive
352,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2355-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,HenkyH,HenkyH wrote a review Jul 2016,Great gem with a catch,Date of stay: June 2016,"This resort is 40mins drive from Ubud Center, but I think this worth the drive. The room is huge and clean & the view are stunning. I enjoy the view from Puhu Restaurant where we had our afternoon tea & breakfast. So in love with the heated pool, perfect for relaxing and long enough for exercise. This hotel also have kids club & activity and free shuttle bus to ubud center. I will definitely come back to this resort.",Positive
353,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2250-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Pritha Razad,Pritha Razad wrote a review Oct 2016,A tranquil !,Date of stay: October 2016,"This resort is about 20mins from Ubud city center. But for this gem, i wouldnt go anywhere rather stay in the resort as they have everything. Heated largest infinity pool in the region, swim up pool bar, pool side restaurant, all day dining restaurant with beautiful and spacious room. Beautiful !",Positive
354,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2385-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Manisha J,Manisha J wrote a review May 2016,Back to Nature,Date of stay: March 2016,"This resort is away from the city and beaches. It is a long drive though almost an hour and a half from the airport. Its set admist beautiful scenery and lush greenery. When we visited it was still very new. The rooms are nice, large and comfortable. The jogging track and jungle walk are good to get ur muscles going as the gym is quite small. The pool has warm water and is quite relaxing while one can spend the whole day enjoying the cool breeze and warm waters of the pool. All staff are very polite and friendly. The hotel also does provide a shuttle service to the Ubud City Centre which is about a 45min to an hour drive. The only thing the hotel does need to improve on is theur quality and hygine of food as its quite far, one has no option but to eat at the hotel. Hence,",Positive
