,page url,date-stay,date-post,nama-responden,text,title,rev
306,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or90-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: June 2019,Stephen_Normand wrote a review Jun 2019,Stephen_Normand,"This is without a doubt the best hotel we have ever stayed in. The lovely staff ensure your stay is perfect in every way. The hotel breakfast and the meal at Aperitif were outstanding. Excellent shuttle service with a chauffeur driven car into Ubud on your request at any time of day. We also used the hotel to arrange our day trips, which we could not fault. We were very sad to leave! Thank you Viceroy!!",Luxurious and spectacular place.,Positive
307,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or90-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"This place is a jungle paradise. The dinning, room decor, staff and ownership are all 5 star. I surprised my partner with a surprise trip to Bali for her Medical school graduation and I wanted her to have a once in a lifetime experience and rest assure Viceroy gave her that experience. The views are breathtaking and the breakfast by the pool every morning was a great way to start our day. The food at their restaurant is world class and this is coming from a person who travels often. The staff goes above and beyond to make you feel welcome and make sure all your needs all taken care of. Our Villa was spotless and very private. I would highly recommend this location to anyone who is looking for a luxury retreat that’s calm, peaceful and just the right size.", ,Positive
308,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or10-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"This place is absolutely stunning! A true luxury hotel. The staff are accommodating and professional and nothing is too much trouble. The suites are amazing, immaculately clean and have everything you could imagine. Our private infinity pool was heated and had the most amazing view over the rainforest tree tops. We also dined in the restaurant too which was also flawless, the service was great and the food was to die for. It is a little more pricey than other hotels in the area but it’s clear to see why and you get what you pay for! Cocktails and breakfast delivered to your room to enjoy on your private terrace overlooking the pool. Everything was above expectations and we loved the place! The main pool area was very tidy and the gardens well kept. We still talk about this; …", ,Positive
309,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or95-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"This place is amazing! The staff treat you like royalty and are always able to help in any way. We were very lucky that it was very quiet when we stayed and although there was building work going on, it really didn't affect our stay at all, apart from the view from the spa. That being said, the spa itself was wonderful and i recommend anyone staying goes for any one the treatments they offer! The restaurant food was of a wonderful quality and breakfast was faultless every morning. The villas are huge and the pools are a lovely touch. The service from the moment you arrive is exceptional and its really no surprise why the Viceroy has the great reputation that it does. I would be happy to recommend it to anyone wishing for a Bali getaway in the wonderful jungle!", ,Positive
310,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or1080-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: May 2011,Delhigirl8 wrote a review Aug 2011,Delhigirl8,"This place is stunning, I stayed three nights and was so impressed! Each villa has access to very fast, free WiFi, and I loved the DVD library. It's almost a private branch of Blockbusters in the conference room below reception. You can choose from literally hundreds of movies, and a decent number of books too. Soft drinks are all free from the minibar here. This isn't something I've experienced anywhere else, and neither is the drinkable tap water, both huge plus points in Bali. They filter their own water around the resort! The hotel operates a shuttle bus as and when you need it, and the drivers will drop you and pick you up wherever you like in the Ubud area. The local village however, just five minutes down the road offers a fantastic taste of the local culture and I; …",Tranquility lounge,Positive
311,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or1035-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: September 2011,mgunawan wrote a review Jun 2012,mgunawan,"This place is truly world class. From the rooms, to the architecture, to the finishes, to the food and especially to the service. Every guest is treated as a hotel should treat their guests. They go out of their way to accommodate any and all needs and provide a magnificent retreat in beautiful Bali. It's worth the 30 hours it took for my wife and I to get here from New York and we hope to one day come back. In the meantime, it's YOUR turn to visit!!",A Beautiful Property &amp; an immaculate staff to boot.,Positive
312,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or20-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"This place itself is serene.ubud in itself is a different side of Bali which has to be first visited rather than the beaches, you can experience the local cuisine and their hospitality better here, more Indonesian to be precise. The resort itself is sprawling on top of the valley, the private infinity pool over looking the valley, the spread in the cascades restaurant, the humble and courteous service all are 5 stars. The room needs a special mention as it is the best I have seen for a suite with all the amenities for a luxurious stay at the viceroy. Definitely worth a visit.", ,Positive
313,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or50-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"This place took my breath away!! Just returned from 5 days here and I cannot put into words how beautiful it is ! From the moment we arrived at check in until we sadly left, everything was just perfect !! Our pool suite with our own private pool and daybed was fantastic ,spa treatments were wow! as was our lounge and bathroom,The food is just the best at cascades and the service and all the staff was amazing, tut and goong made breakfast a treat and a special Thankyou to sunti for organising a special candlelight dinner for our anniversary (and it certainly was special!!) Thankyou also to balek for looking after us so well poolside and serving our lovely lunches And a huge Thankyou to all at the Viceroy, we shall return 🌞", ,Positive
314,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or1125-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"This resort attempted to steal nearly $3,000 from me. I was planning a wonderful trip for my honeymoon this last July. Viceroy Bali was one of my top picks, so I made reservations in February. Later, we find a better deal in Fiji, so we decided to go with that trip. I not only called the resort to cancel my reservations, but sent a letter and fax to follow up. This was in May. On July 15th, during our trip in Fiji, I see a charge on my account for the full amount I originally was going to pay at viceroy bali (not cheap!). In fact, it wasnt even the full amount - it was over $200 more than the original reservation. I was furious, and tried everything I could to speak with a manager or someone who could straighten this up. I sent emails, copies of my original letter, and to no; …", ,Negative
315,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or230-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: July 2018,Kevin H wrote a review Jul 2018,Kevin H,This resort is truly world-class. We made the mistake of only booking it for two nights because never wanted to leave! You could sit here and read all 1000+ of these glowing reviews and this resort would STILL exceed your expectations. We hope to return!,Great place!,Negative
316,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or1035-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"This review is actually a year late (we stayed in June 2011) but I still remember every perfect detail to this day! Viceroy was the first stop on our honeymoon. Although The beginning of our stay was slightly dampened because my husband was suffering from severe headaches (which turned out to be an acute case of sinus infection), the staff at Viceroy did all they could to help &amp; they all knew him by name &amp; would ask how he was doing. It got so bad one day that we called the reception &amp; asked for a doctor to come and take a look at him to which they were so accommodating &amp; understanding. The doctors gave him some strong painkillers but wasn't able to diagnose the sinus infection &amp; we don't blame him, there were no symptoms except for the constant headache. Over breakfast one; …", ,Negative
317,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or225-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"This was our first visit to Viceroy Luxury Villas and what an amazing experience. The property has been designed beautifully with quality fittings and immaculate gardens throughout the property. The most memorable impact however was the relentless friendliness and service provided by the many staff at the Villas. You will feel like the only guests at the property with all staff from the restaurant, the drivers, the cleaners and front of house making you feel so very welcome. Location and quality of property is obvious when you arrive but the staff made our stay.", ,Positive
